SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI,ISIN_CODE,TRADING_DATE,FILLER2,FILLER3
500002,ABB LTD.    ,A ,Q,2060.00,2094.85,2034.95,2084.00,2076.40,2040.45,1262,8828,18263358.00,,INE117A01022,30-Mar-22,,
500003,AEGIS LOGIS ,A ,Q,202.05,216.55,202.00,210.45,210.45,198.85,4084,199504,42271735.00,,INE208C01025,30-Mar-22,,
500008,AMAR RAJA BA,A ,Q,545.00,545.00,536.10,536.75,536.75,539.85,1601,43626,23623635.00,,INE885A01032,30-Mar-22,,
500009,A.SARABHAI  ,X ,Q,30.55,35.30,30.55,33.95,33.95,30.45,1650,622295,20579271.00,,INE432A01017,30-Mar-22,,
500010,HDFC        ,A ,Q,2360.35,2388.00,2348.05,2385.90,2385.90,2337.20,4580,57067,135596906.00,,INE001A01036,30-Mar-22,,
500012,ANDHRA PETRO,B ,Q,94.90,96.00,93.20,93.70,93.70,93.60,1560,242246,22805737.00,,INE714B01016,30-Mar-22,,
500013,ANSAL INFRAS,B ,Q,13.65,14.10,13.65,14.05,14.05,14.00,35,4564,63788.00,,INE436A01026,30-Mar-22,,
500014,UTIQUE      ,X ,Q,6.13,6.50,6.10,6.10,6.10,6.42,435,117911,726309.00,,INE096A01010,30-Mar-22,,
500016,ARUNAHTEL   ,X ,Q,9.65,10.58,9.65,10.28,10.36,10.09,92,46595,479286.00,,INE957C01019,30-Mar-22,,
500020,BOM DYEING  ,A ,Q,98.45,101.65,98.10,99.25,99.25,97.40,2671,316484,31581136.00,,INE032A01023,30-Mar-22,,
500023,ASIANHOTNR  ,B ,Q,81.95,83.70,81.95,82.95,82.95,80.30,17,282,23206.00,,INE363A01022,30-Mar-22,,
500027,ATUL LTD.   ,A ,Q,10411.05,10556.40,10292.20,10347.80,10347.80,10426.90,611,1534,15953519.00,,INE100A01010,30-Mar-22,,
500028,ATV PROJECTS,XT,Q,10.15,10.25,9.50,9.82,10.10,9.77,81,16099,161249.00,,INE447A01015,30-Mar-22,,
500031,BAJAJ ELECT.,A ,Q,1090.00,1104.05,1063.30,1073.40,1067.70,1069.70,1348,11166,12115828.00,,INE193E01025,30-Mar-22,,
500032,BAJAJHIND   ,A ,Q,14.33,14.95,14.33,14.51,14.51,14.33,934,743230,10840234.00,,INE306A01021,30-Mar-22,,
500033,FORCE MOTR  ,A ,Q,1036.05,1061.80,1029.05,1034.65,1034.65,1018.75,1240,5333,5593886.00,,INE451A01017,30-Mar-22,,
500034,BAJFINANCE  ,A ,Q,7080.00,7271.00,7080.00,7254.00,7254.00,7036.75,6525,46165,333326898.00,,INE296A01024,30-Mar-22,,
500038,BALRAM.CHINI,A ,Q,478.05,486.65,470.30,480.75,480.75,471.45,1968,91112,43565229.00,,INE119A01028,30-Mar-22,,
500039,BANCO PROD. ,B ,Q,135.50,138.00,134.80,135.50,135.00,133.50,607,15193,2071851.00,,INE213C01025,30-Mar-22,,
500040,CENTURY TEXT,A ,Q,862.20,877.05,857.40,860.55,859.70,859.65,1136,19524,16879467.00,,INE055A01016,30-Mar-22,,
500041,BANNARI AMAN,A ,Q,2534.70,2744.95,2534.70,2620.50,2600.65,2496.55,77,213,561009.00,,INE459A01010,30-Mar-22,,
500042,BASF INDIA  ,A ,Q,2984.55,3126.15,2982.00,3096.45,3096.20,2971.90,859,3831,11792478.00,,INE373A01013,30-Mar-22,,
500043,BATA INDIA  ,A ,Q,1962.25,1969.35,1946.60,1956.35,1954.00,1952.45,1088,13040,25558455.00,,INE176A01028,30-Mar-22,,
500048,BEML LTD    ,A ,Q,1650.00,1724.60,1632.00,1712.15,1702.05,1638.40,1365,9208,15399115.00,,INE258A01016,30-Mar-22,,
500049,BHARAT ELECT,A ,Q,212.40,212.55,207.65,208.25,208.00,207.30,2793,230728,48371631.00,,INE263A01024,30-Mar-22,,
500052,BHANSALI ENG,A ,Q,129.00,130.25,127.55,127.95,128.00,127.15,1140,63640,8212843.00,,INE922A01025,30-Mar-22,,
500058,BIHAR SPONGE,XT,Q,11.29,11.29,10.30,10.49,10.55,10.80,130,22951,244331.00,,INE819C01011,30-Mar-22,,
500060,BIRLACABLE  ,B ,Q,161.60,161.90,155.85,156.55,156.65,157.35,1196,30729,4886067.00,,INE800A01015,30-Mar-22,,
500067,BLUE STAR   ,A ,Q,1045.00,1063.10,1037.90,1051.00,1048.05,1035.60,672,4777,5019843.00,,INE472A01039,30-Mar-22,,
500068,DISA INDIA  ,X ,Q,6200.00,6334.95,6010.00,6106.85,6106.85,6138.60,115,433,2670945.00,,INE131C01011,30-Mar-22,,
500069,QUESTCAP    ,X ,Q,258.30,258.30,250.00,251.25,251.00,255.80,32,394,99742.00,,INE418C01012,30-Mar-22,,
500074,BPL LTD.    ,B ,Q,63.95,64.75,61.50,62.05,62.05,62.00,593,27815,1755912.00,,INE110A01019,30-Mar-22,,
500078,OAL         ,B ,Q,747.50,754.40,712.00,721.60,721.60,752.05,563,3806,2803967.00,,INE959C01023,30-Mar-22,,
500083,CENTURY EXT ,B ,Q,11.24,11.24,10.43,10.72,10.72,10.92,187,48131,516089.00,,INE281A01026,30-Mar-22,,
500084,CESC LTD.   ,A ,Q,77.00,78.15,76.95,77.45,77.45,76.95,1022,86519,6707747.00,,INE486A01021,30-Mar-22,,
500085,CHAMBAL FERT,A ,Q,431.05,432.40,419.70,422.00,422.00,427.05,1668,61334,26063194.00,,INE085A01013,30-Mar-22,,
500086,EXIDE IND.  ,A ,Q,152.55,153.95,152.15,152.55,152.55,151.40,1568,113696,17382773.00,,INE302A01020,30-Mar-22,,
500087,CIPLA LTD.  ,A ,Q,1040.50,1054.75,1025.60,1032.05,1026.20,1038.80,1747,41403,43031991.00,,INE059A01026,30-Mar-22,,
500089,DIC INDIA   ,B ,Q,349.00,360.95,349.00,354.05,354.05,339.25,104,1105,395573.00,,INE303A01010,30-Mar-22,,
500092,CRISIL LTD  ,A ,Q,3301.00,3395.10,3220.00,3387.10,3394.75,3311.70,1278,6717,22382236.00,,INE007A01025,30-Mar-22,,
500093,CGPOWER     ,B ,Q,184.00,191.10,182.45,190.30,190.30,182.00,6085,577948,109504012.00,,INE067A01029,30-Mar-22,,
500096,DABUR (I)   ,A ,Q,517.00,529.55,517.00,527.70,527.70,515.65,1544,36797,19287458.00,,INE016A01026,30-Mar-22,,
500097,DALMIASUG   ,A ,Q,499.00,504.10,490.45,493.75,492.95,491.10,1581,23499,11685564.00,,INE495A01022,30-Mar-22,,
500101,ARVIND Ltd  ,A ,Q,118.75,119.45,116.85,117.40,117.40,116.70,1978,112656,13318109.00,,INE034A01011,30-Mar-22,,
500102,BALARPUR IND,Z ,Q,1.17,1.18,1.13,1.18,1.18,1.13,274,1324253,1561208.00,,INE294A01037,30-Mar-22,,
500103,BHEL        ,A ,Q,49.50,50.70,49.40,50.15,50.15,49.10,7286,2665138,133750054.00,,INE257A01026,30-Mar-22,,
500104,HIND.PETRO  ,A ,Q,269.10,273.60,262.00,264.15,264.15,267.80,5633,234716,63028387.00,,INE094A01015,30-Mar-22,,
500106,IFCI LTD    ,A ,Q,11.29,11.73,11.19,11.36,11.36,11.12,1336,1055883,12058088.00,,INE039A01010,30-Mar-22,,
500108,MAHA.TELE   ,A ,Q,22.50,24.00,22.40,23.10,23.10,22.40,2086,642440,14853780.00,,INE153A01019,30-Mar-22,,
500109,MRPL        ,A ,Q,40.90,43.05,40.90,42.20,42.20,40.80,1455,170110,7166065.00,,INE103A01014,30-Mar-22,,
500110,CHENNAI PET.,A ,Q,134.20,136.50,127.75,130.50,130.50,135.05,1430,62873,8405144.00,,INE178A01016,30-Mar-22,,
500111,REL.CAP.    ,B ,Q,16.36,16.36,16.36,16.36,16.36,15.59,375,265736,4347440.00,,INE013A01015,30-Mar-22,,
500112,STATE BANK  ,A ,Q,500.20,500.35,492.30,494.20,494.20,494.95,7470,344125,171333445.00,,INE062A01020,30-Mar-22,,
500113,STEEL AUTH. ,A ,Q,98.80,99.05,97.10,97.75,97.75,98.80,15626,2681960,261970952.00,,INE114A01011,30-Mar-22,,
500114,TITAN       ,A ,Q,2559.00,2564.20,2511.00,2523.55,2523.55,2538.90,6509,63525,161337673.00,,INE280A01028,30-Mar-22,,
500116,IDBI BANK L ,A ,Q,43.50,44.20,42.70,43.00,43.00,42.85,3420,1056403,46028056.00,,INE008A01015,30-Mar-22,,
500117,DCW LTD.    ,B ,Q,40.65,42.10,40.65,40.95,40.95,40.65,1266,157315,6509948.00,,INE500A01029,30-Mar-22,,
500119,DHAMPUR SUGA,A ,Q,531.50,555.00,525.25,532.25,533.00,532.70,2448,30397,16468516.00,,INE041A01016,30-Mar-22,,
500120,DIAMINES&CHM,X ,Q,265.00,271.70,263.05,266.25,265.50,261.85,221,21634,5794256.00,,INE591D01014,30-Mar-22,,
500123,ELANTAS     ,B ,Q,3450.00,3498.00,3401.00,3469.00,3470.00,3431.05,61,281,967318.00,,INE280B01018,30-Mar-22,,
500124,DR.REDDY'S  ,A ,Q,4363.00,4363.00,4288.00,4350.65,4350.65,4321.45,1838,15681,67918701.00,,INE089A01023,30-Mar-22,,
500125,E.I.D.PAR   ,A ,Q,440.20,464.05,436.80,459.35,459.35,432.70,2118,31140,14121215.00,,INE126A01031,30-Mar-22,,
500126,PGHL        ,A ,Q,4040.00,4104.00,4000.05,4015.20,4025.00,4039.25,849,2974,12067746.00,,INE199A01012,30-Mar-22,,
500128,ELEC.CASTING,B ,Q,39.45,40.25,39.10,39.20,39.15,39.50,573,65586,2603842.00,,INE086A01029,30-Mar-22,,
500133,ESAB INDIA  ,A ,Q,3083.10,3084.90,3030.60,3048.00,3048.00,3036.20,87,140,427875.00,,INE284A01012,30-Mar-22,,
500135,EPL         ,A ,Q,183.60,188.70,180.05,187.00,186.00,181.40,2590,91794,17061052.00,,INE255A01020,30-Mar-22,,
500136,ESTER INDUS.,B ,Q,132.00,140.75,132.00,140.30,140.50,132.15,1771,51828,7159755.00,,INE778B01029,30-Mar-22,,
